date,deal_type,volume_gj_per_day,price,supplier,delivery_point,start_date,end_date
2022-06-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-06-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-07-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-08-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-09-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-10-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-11-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2022-12-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-01-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-02-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-03-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2023-04-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
